N,P,K,temperature,humidity,ph,rainfall,target_crop,Moisture,Soil Type,Fertilizer Name,Yield_Score,Risk_Score
40.0,72.0,77.0,17.02498456,16.98861173,7.485996067,88.55123143,chickpea,41.0,,Organic Manure,0.2583,0.0847412308415334
23.0,72.0,84.0,19.02061277,17.13159126,6.920251378,79.92698081,chickpea,41.0,,Organic Manure,0.2446333333333333,0.0439806268935817
39.0,58.0,85.0,17.88776475,15.40589717,5.9969320370000005,68.54932919,chickpea,41.0,,Organic Manure,0.1741133333333333,0.0639599311521286
22.0,72.0,85.0,18.86805647,15.65809214,6.391173589,88.51048983,chickpea,41.0,,Organic Manure,0.2446333333333333,0.0465862332031002
36.0,67.0,77.0,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea,41.0,,Organic Manure,0.2459999999999999,0.0682678675832945
32.0,73.0,81.0,20.45078582,15.40312102,5.988992796000002,92.68373702,chickpea,41.0,,Organic Manure,0.17794,0.0709567451721008
58.0,70.0,84.0,20.6543203,16.60820843,6.231049027999999,74.6631118,chickpea,41.0,,Organic Manure,0.2897333333333333,0.1036034580300469
59.0,70.0,84.0,17.3348681,18.74926979,7.550808267000001,82.61734721,chickpea,41.0,,Organic Manure,0.2037699999999999,0.1166174199738134
42.0,62.0,75.0,18.17912258,18.90426935,7.010570541,81.84997529,chickpea,41.0,,Organic Manure,0.2446333333333333,0.0822447177225538
28.0,74.0,81.0,18.01272266,18.30968112,8.753795334,81.98568791,chickpea,41.0,,Organic Manure,0.1750699999999999,0.054920723234241
58.0,66.0,79.0,20.99373558,19.33470387,8.718192847000001,93.55280105,chickpea,41.0,,Organic Manure,0.1942033333333333,0.129815024628762
43.0,66.0,79.0,19.46233971,15.22538951,7.976607593,74.58565097,chickpea,41.0,,Organic Manure,0.1798533333333333,0.0767297726588874
58.0,63.0,81.0,19.81344531,14.69765308,6.515499548999999,78.96514709,chickpea,41.0,,Organic Manure,0.2760666666666666,0.109573015444225
23.0,62.0,85.0,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,41.0,,Organic Manure,0.1626333333333333,0.0444119722985342
27.0,62.0,77.0,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,41.0,,Organic Manure,0.2268666666666666,0.0453344925431977
28.0,72.0,84.0,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea,41.0,,Organic Manure,0.2514666666666666,0.0479502100209349
50.0,56.0,76.0,20.99502153,19.8601304,7.966605025,73.50734019,chickpea,41.0,,Organic Manure,0.1741133333333333,0.0879307715854867
39.0,71.0,84.0,20.28155898,16.39535215,8.140825437,82.52339655,chickpea,41.0,,Organic Manure,0.1855933333333333,0.0769984305338438
25.0,78.0,76.0,17.48042641,15.7559405,7.228963452,66.96980581,chickpea,41.0,,Organic Manure,0.2446333333333333,0.0400552290599994
31.0,70.0,77.0,20.88818675,14.32313811,6.492546046,90.46228334,chickpea,41.0,,Organic Manure,0.2432666666666666,0.0670917948983687
26.0,80.0,83.0,17.08498521,16.14565756,7.528599957000001,71.31007253,chickpea,41.0,,Organic Manure,0.1808099999999999,0.0443572279346482
25.0,68.0,77.0,20.09340593,15.11279612,7.701446446,85.74904898,chickpea,41.0,,Organic Manure,0.1626333333333333,0.0512872593406585
31.0,78.0,76.0,17.57212145,14.99927489,8.519975748,89.31050665,chickpea,41.0,,Organic Manure,0.1769833333333333,0.0662375740827856
60.0,68.0,83.0,19.12065218,18.43475844,6.620900869,85.52950164,chickpea,41.0,,Organic Manure,0.2883666666666666,0.122774270755896
59.0,62.0,83.0,18.57665902,19.22008229,8.104396057999999,72.94940441,chickpea,41.0,,Organic Manure,0.1951599999999999,0.1029707636254243
22.0,67.0,78.0,17.16606398,14.42457525,6.204090835,72.32667516,chickpea,41.0,,Organic Manure,0.2282333333333333,0.0380681133081538
36.0,65.0,80.0,18.2872007,16.67921616,6.051091339,74.87445574,chickpea,41.0,,Organic Manure,0.2473666666666666,0.0644876202394983
59.0,60.0,84.0,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea,41.0,,Organic Manure,0.1942033333333333,0.1336865311276643
54.0,77.0,85.0,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,chickpea,41.0,,Organic Manure,0.20664,0.1081927974967578
43.0,68.0,81.0,17.47809436,17.93253975,6.761599706,78.92060234,chickpea,41.0,,Organic Manure,0.2623999999999999,0.0811893413397483
28.0,76.0,82.0,20.56601874,14.25803981,6.654425315,83.75937135,chickpea,41.0,,Organic Manure,0.2542,0.0561088815554877
42.0,79.0,85.0,17.22385224,15.82069268,6.129533877,76.57580954,chickpea,41.0,,Organic Manure,0.2815333333333333,0.0769451159597698
32.0,60.0,83.0,19.69141713,19.44225438,8.829273328,91.76071648,chickpea,41.0,,Organic Manure,0.1674166666666666,0.0702500998063528
22.0,78.0,76.0,17.84851658,19.09172907,8.621662982,76.32470713,chickpea,41.0,,Organic Manure,0.1683733333333333,0.040172420380294
31.0,79.0,75.0,18.8202251,16.1074793,8.204862075,89.73119396,chickpea,41.0,,Organic Manure,0.1769833333333333,0.066549578883867
28.0,58.0,81.0,17.47500984,16.54314829,6.18042747,93.35034262,chickpea,41.0,,Organic Manure,0.2282333333333333,0.062533699009547
57.0,58.0,77.0,18.72649425,17.58406365,7.978996755,81.20176515,chickpea,41.0,,Organic Manure,0.1836799999999999,0.1107338747889335
49.0,55.0,78.0,18.65580107,16.17772668,7.863113671,81.70769297,chickpea,41.0,,Organic Manure,0.1741133333333333,0.0957853740779694
46.0,76.0,77.0,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,41.0,,Organic Manure,0.2719666666666666,0.0921672356379424
54.0,61.0,77.0,18.81198127,15.21618225,6.206582192999999,77.54294240000002,chickpea,41.0,,Organic Manure,0.2623999999999999,0.1001788882267572
38.0,60.0,76.0,18.65054116,17.80852431,8.868741443,77.92798682,chickpea,41.0,,Organic Manure,0.1664599999999999,0.0708463083213287
59.0,55.0,79.0,20.36720401,16.89574311,8.766128654,82.2545577,chickpea,41.0,,Organic Manure,0.1846366666666666,0.1161053292558407
36.0,76.0,75.0,18.38120357,16.63805158,8.736337905,70.52056697,chickpea,41.0,,Organic Manure,0.1788966666666666,0.0607377175151332
57.0,68.0,81.0,17.17012591,17.30457712,8.081095263,72.78624223,chickpea,41.0,,Organic Manure,0.1970733333333333,0.0992577269541511
35.0,66.0,81.0,19.37101121,15.77458129,6.138243973,85.24819851,chickpea,41.0,,Organic Manure,0.2487333333333333,0.0713827747857179
35.0,64.0,78.0,17.92845928,14.27327988,7.496645259,85.37378769,chickpea,41.0,,Organic Manure,0.2418999999999999,0.0714879371739931
52.0,60.0,79.0,19.45339934,18.23490739,8.380185271,75.6317566,chickpea,41.0,,Organic Manure,0.1827233333333333,0.0940909172457417
27.0,76.0,83.0,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,41.0,,Organic Manure,0.2542,0.0578897914928066
57.0,60.0,84.0,19.1034283,17.26184541,6.586777189,75.49101167,chickpea,41.0,,Organic Manure,0.2747,0.1029461886513645
52.0,68.0,78.0,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,41.0,,Organic Manure,0.2706,0.1070528732731452
43.0,79.0,79.0,19.40751744,18.98030507,7.8067476560000015,80.25064637,chickpea,41.0,,Organic Manure,0.19229,0.0825576202877896
44.0,74.0,85.0,20.18649426,19.63719995,7.150681303,78.26039559,chickpea,41.0,,Organic Manure,0.2774333333333333,0.0823824847546347
24.0,55.0,78.0,17.30287885,15.15405941,6.64919573,75.57790384,chickpea,41.0,,Organic Manure,0.2145666666666666,0.0433956557739402
29.0,77.0,75.0,17.50361137,15.48083156,7.778591617999999,72.9446671,chickpea,41.0,,Organic Manure,0.1731566666666666,0.0506094614476716
20.0,60.0,78.0,18.17234999,14.70085967,6.358740355,90.7760707,chickpea,41.0,,Organic Manure,0.2159333333333333,0.0434351721475324
56.0,67.0,78.0,17.57445618,16.71826572,8.255450758,77.81891424,chickpea,41.0,,Organic Manure,0.19229,0.1042589544666829
37.0,66.0,85.0,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,41.0,,Organic Manure,0.2569333333333333,0.0691068523518192
49.0,71.0,76.0,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,41.0,,Organic Manure,0.2678666666666666,0.1003239792384527
59.0,69.0,80.0,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,41.0,,Organic Manure,0.1989866666666666,0.097969388283608
20.0,79.0,77.0,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,41.0,,Organic Manure,0.1683733333333333,0.0365208345063991
24.0,56.0,85.0,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,41.0,,Organic Manure,0.2255,0.0463025428131978
51.0,72.0,75.0,18.88852533,14.99451145,7.1042247970000005,80.11133840000002,chickpea,41.0,,Organic Manure,0.2706,0.0977472020569813
57.0,73.0,85.0,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,41.0,,Organic Manure,0.2938333333333333,0.1253855958134031
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245000000005,87.51312796,chickpea,41.0,,Organic Manure,0.2296,0.046061286016016
52.0,73.0,79.0,17.25769499,18.74943955,7.840339388999999,94.00287214,chickpea,41.0,,Organic Manure,0.1951599999999999,0.1169458024116126
29.0,75.0,75.0,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,41.0,,Organic Manure,0.2446333333333333,0.0613731027315031
44.0,59.0,78.0,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,41.0,,Organic Manure,0.1731566666666666,0.0892491075106267
41.0,69.0,82.0,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea,41.0,,Organic Manure,0.2623999999999999,0.0676604743053609
52.0,56.0,85.0,20.118744600000007,14.44228303,6.81712422,88.68168643,chickpea,41.0,,Organic Manure,0.2637666666666666,0.1103258947591063
34.0,76.0,80.0,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,41.0,,Organic Manure,0.1817666666666666,0.0530665029205909
42.0,74.0,83.0,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,41.0,,Organic Manure,0.1903766666666666,0.0660976632151814
34.0,71.0,79.0,17.927806,15.85622899,7.728998197,74.63872762,chickpea,41.0,,Organic Manure,0.1760266666666666,0.060713226830391
27.0,73.0,79.0,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,41.0,,Organic Manure,0.2446333333333333,0.053419177889214
30.0,70.0,79.0,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,41.0,,Organic Manure,0.2446333333333333,0.0499859787056597
57.0,57.0,75.0,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,41.0,,Organic Manure,0.1808099999999999,0.119015120574502
27.0,79.0,82.0,17.06579293,17.54024066,6.307004922999999,70.87150577,chickpea,41.0,,Organic Manure,0.2569333333333333,0.0457799796812637
32.0,71.0,85.0,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea,41.0,,Organic Manure,0.2569333333333333,0.0704840505487618
31.0,76.0,82.0,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,41.0,,Organic Manure,0.1808099999999999,0.0587428439701093
33.0,75.0,84.0,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,41.0,,Organic Manure,0.2623999999999999,0.0543289409513024
47.0,80.0,77.0,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,41.0,,Organic Manure,0.1951599999999999,0.0819159777446545
54.0,62.0,80.0,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,41.0,,Organic Manure,0.2678666666666666,0.1026524415094199
47.0,79.0,78.0,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,41.0,,Organic Manure,0.2788,0.073216693513517
35.0,57.0,83.0,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,41.0,,Organic Manure,0.2391666666666666,0.0674057119333763
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,41.0,,Organic Manure,0.2774333333333333,0.0933808716944825
45.0,61.0,78.0,19.48649305,16.06240074,6.489389282,81.52842690000001,chickpea,41.0,,Organic Manure,0.2514666666666666,0.0877731627677488
37.0,78.0,79.0,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,41.0,,Organic Manure,0.1855933333333333,0.078500537325978
30.0,75.0,81.0,19.41789736,16.80472243,6.4084378860000015,68.4951189,chickpea,41.0,,Organic Manure,0.2542,0.0491610386593963
37.0,55.0,82.0,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,41.0,,Organic Manure,0.1664599999999999,0.0694432266866416
53.0,65.0,76.0,20.19137759,16.41998269,8.719960893,77.33795356,chickpea,41.0,,Organic Manure,0.1855933333333333,0.098063799703589
22.0,60.0,85.0,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea,41.0,,Organic Manure,0.1597633333333332,0.0498870983108739
60.0,61.0,78.0,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,41.0,,Organic Manure,0.2719666666666666,0.1349858774422541
42.0,67.0,77.0,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,41.0,,Organic Manure,0.2542,0.0790766087402815
39.0,76.0,76.0,19.96837462,15.57324389,8.135900726000001,69.15759062,chickpea,41.0,,Organic Manure,0.1827233333333333,0.0645274692979427
35.0,63.0,76.0,17.81564548,17.60756635,7.714153037999999,90.82097601,chickpea,41.0,,Organic Manure,0.1664599999999999,0.0760491528226304
30.0,65.0,82.0,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,41.0,,Organic Manure,0.2418999999999999,0.0551065518081367
57.0,56.0,78.0,17.34150229,18.75626255,8.861479668,67.9545435,chickpea,41.0,,Organic Manure,0.1827233333333333,0.0926687972529638
48.0,65.0,78.0,17.43732714,14.33847406,7.861128148,73.0926704,chickpea,41.0,,Organic Manure,0.1827233333333333,0.0839373468465454
36.0,56.0,83.0,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,41.0,,Organic Manure,0.2391666666666666,0.0595100174356007
40.0,58.0,75.0,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,41.0,,Organic Manure,0.2364333333333333,0.0857542769518006
49.0,69.0,82.0,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,41.0,,Organic Manure,0.2733333333333333,0.0958784678281753
13.0,60.0,25.0,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,41.0,,Organic Manure,0.0937533333333333,0.0398900089431498
25.0,70.0,16.0,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,41.0,,Organic Manure,0.1061899999999999,0.0636147414981794
31.0,55.0,22.0,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,41.0,,Organic Manure,0.10332,0.0810076678395312
40.0,64.0,16.0,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,41.0,,Organic Manure,0.1147999999999999,0.134332152671779
2.0,61.0,20.0,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,41.0,,Organic Manure,0.0794033333333333,0.003667185940964
26.0,65.0,22.0,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans,41.0,,Organic Manure,0.1081033333333333,0.0890119569254638
17.0,57.0,21.0,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans,41.0,,Organic Manure,0.0908833333333333,0.0247769126822985
26.0,80.0,18.0,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,41.0,,Organic Manure,0.1186266666666666,0.0651756332792842
17.0,59.0,17.0,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans,41.0,,Organic Manure,0.08897,0.0540848669351922
27.0,59.0,22.0,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans,41.0,,Organic Manure,0.10332,0.0840137533750994
28.0,58.0,24.0,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans,41.0,,Organic Manure,0.1052333333333333,0.096304282436518
25.0,57.0,19.0,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,41.0,,Organic Manure,0.0966233333333333,0.0526315975482367
28.0,80.0,17.0,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,41.0,,Organic Manure,0.1195833333333333,0.0965679854409891
25.0,60.0,22.0,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,41.0,,Organic Manure,0.1023633333333333,0.080364883536156
12.0,78.0,23.0,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,41.0,,Organic Manure,0.1081033333333333,0.0252831744060007
6.0,77.0,25.0,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,41.0,,Organic Manure,0.10332,0.0099963124631722
22.0,79.0,17.0,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,41.0,,Organic Manure,0.1128866666666666,0.0613290035441043
27.0,80.0,15.0,19.07096165,21.21092266,5.7883869510000014,86.21917578,kidneybeans,41.0,,Organic Manure,0.1167133333333333,0.0556939220136412
10.0,55.0,23.0,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,41.0,,Organic Manure,0.0841866666666666,0.0328229810964525
23.0,65.0,20.0,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,41.0,,Organic Manure,0.10332,0.05963082189445
19.0,78.0,16.0,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,41.0,,Organic Manure,0.1081033333333333,0.0307819340828161
19.0,65.0,25.0,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans,41.0,,Organic Manure,0.1042766666666666,0.0658162353349154
22.0,70.0,19.0,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,41.0,,Organic Manure,0.1061899999999999,0.0365537615648116
37.0,64.0,22.0,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,41.0,,Organic Manure,0.1176699999999999,0.1079415310074504
11.0,71.0,17.0,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,41.0,,Organic Manure,0.0947099999999999,0.0217601779909056
18.0,79.0,20.0,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,41.0,,Organic Manure,0.1119299999999999,0.0601826334834749
21.0,63.0,17.0,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,41.0,,Organic Manure,0.0966233333333333,0.0544333293612131
24.0,80.0,22.0,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,41.0,,Organic Manure,0.1205399999999999,0.0555654685832003
34.0,60.0,22.0,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,41.0,,Organic Manure,0.1109733333333333,0.0818887479025536
16.0,75.0,21.0,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans,41.0,,Organic Manure,0.1071466666666666,0.0333223452153054
17.0,77.0,23.0,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,41.0,,Organic Manure,0.1119299999999999,0.0261089951169669
37.0,72.0,18.0,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,41.0,,Organic Manure,0.1214966666666666,0.0933108532105646
40.0,73.0,20.0,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans,41.0,,Organic Manure,0.1272366666666666,0.0585081690194031
9.0,77.0,17.0,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,41.0,,Organic Manure,0.0985366666666666,0.022857894871278
1.0,62.0,23.0,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans,41.0,,Organic Manure,0.0822733333333333,0.0033262074309994
33.0,59.0,22.0,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,41.0,,Organic Manure,0.1090599999999999,0.0966262407173083
23.0,59.0,19.0,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,41.0,,Organic Manure,0.0966233333333333,0.0712944803989099
6.0,62.0,22.0,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,41.0,,Organic Manure,0.0861,0.017290262028575
25.0,63.0,20.0,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,41.0,,Organic Manure,0.10332,0.056922181133252
7.0,79.0,23.0,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,41.0,,Organic Manure,0.1042766666666666,0.0161875085894551
8.0,72.0,17.0,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,41.0,,Organic Manure,0.0927966666666666,0.016819525536834
27.0,64.0,15.0,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,41.0,,Organic Manure,0.1014066666666666,0.0892947160776948
28.0,66.0,23.0,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,41.0,,Organic Manure,0.1119299999999999,0.0808489123132797
32.0,57.0,18.0,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans,41.0,,Organic Manure,0.1023633333333333,0.0822117723457439
27.0,56.0,22.0,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans,41.0,,Organic Manure,0.1004499999999999,0.0701790526516465
17.0,77.0,24.0,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,41.0,,Organic Manure,0.1128866666666666,0.0443397015438846
0.0,65.0,15.0,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,41.0,,Organic Manure,0.0765333333333333,0.0
13.0,72.0,21.0,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,41.0,,Organic Manure,0.1014066666666666,0.0187466869606731
